Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
63.2,32.5,22.1,292.0,35.2,4.14,8.28,164.0,13.8,27.6,1.02
65.5,28.9,11.9,104.0,28.6,13.6,21.9,337.0,13.3,33.4,17.5
51.4,59.4,42.2,178.0,66.1,5.78,22.7,514.0,9.82,18.3,4.0
65.5,48.3,17.9,93.1,25.3,9.31,11.9,491.0,2.86,15.7,57.3
114.0,39.6,14.1,75.0,33.1,6.73,23.3,737.0,13.3,35.2,12.7
43.7,19.3,23.7,34.6,19.8,20.0,35.9,610.0,1.35,93.1,8.35
3.82,14.6,15.8,8.9,10.3,12.6,26.9,308.0,46.6,77.7,44.9
93.1,80.6,21.3,17.2,18.4,28.6,43.3,311.0,8.2,18.4,5.28
89.8,17.0,20.9,85.8,29.7,1.0,3.16,248.0,16.3,28.9,19.6
17.2,15.1,21.3,22.1,20.0,20.9,27.9,379.0,12.7,25.9,3.4
43.7,26.7,23.3,78.4,43.7,11.5,12.6,483.0,11.1,31.1,9.06
19.1,15.5,4.37,9.91,22.3,10.8,16.3,491.0,8.51,27.9,16.4
195.0,60.4,32.2,11.4,44.5,4.53,13.3,28.4,15.8,25.9,20.7
88.2,33.7,12.0,56.2,16.7,10.0,16.3,407.0,15.5,38.5,11.1
92.2,37.2,22.3,146.0,19.3,19.1,37.2,325.0,14.1,27.6,16.1
93.1,36.5,9.31,349.0,38.9,11.5,19.3,355.0,8.58,12.6,23.5
18.3,4.1,14.5,149.0,25.0,18.9,39.6,355.0,4.74,17.5,67.3
63.2,22.7,10.8,106.0,36.5,57.3,93.1,1046.0,15.0,31.9,11.4
43.7,13.8,2.21,316.0,24.6,15.0,31.3,828.0,12.3,23.1,11.8
8.2,17.0,21.1,85.8,31.3,16.5,26.9,305.0,23.5,38.5,8.9
50.5,28.1,49.1,60.4,41.8,31.6,51.9,1219.0,8.58,53.3,12.5
84.3,34.6,5.14,15.8,14.3,13.5,21.5,349.0,3.46,12.1,62.1
79.1,25.5,7.57,93.1,22.1,8.9,19.8,478.0,20.5,32.8,14.2
10.8,15.0,23.5,28.4,55.7,1.22,14.7,828.0,18.9,31.9,10.1
78.4,22.1,30.0,328.0,35.2,12.3,22.9,253.0,16.7,25.9,10.6
90.6,49.1,18.1,105.0,21.5,22.9,31.9,392.0,15.8,24.1,11.1
60.4,12.7,17.3,175.0,22.3,12.7,31.1,319.0,3.65,23.3,55.7
50.5,21.1,17.5,22.3,4.22,25.3,38.9,382.0,3.52,8.43,71.7
117.0,38.9,26.7,14.3,10.3,15.1,29.2,843.0,23.1,36.8,15.1
61.0,21.7,12.6,82.0,23.7,10.6,20.5,1346.0,21.7,36.2,16.4
92.2,42.2,14.5,32.2,37.2,4.0,17.0,334.0,11.4,29.2,70.4
11.0,9.31,7.43,126.0,24.1,15.5,26.2,594.0,18.9,44.1,22.7
170.0,86.6,29.7,179.0,47.0,29.2,43.3,331.0,4.18,23.9,93.9
54.2,21.9,11.7,229.0,36.5,36.2,127.0,939.0,16.8,40.0,14.9
31.9,11.4,14.1,12.2,6.04,14.9,28.9,470.0,24.8,39.6,30.8
46.6,19.5,29.2,58.3,47.4,5.38,31.6,457.0,10.2,32.8,22.1
37.9,10.6,17.6,32.2,14.7,14.6,28.4,244.0,6.79,14.6,66.1
87.4,57.3,24.8,110.0,40.7,24.4,27.4,359.0,12.0,20.4,6.98
50.9,35.2,22.1,22.9,3.19,3.96,12.4,115.0,32.2,49.6,18.8
10.8,19.3,17.8,29.4,26.9,5.19,10.8,698.0,4.74,10.1,69.8
77.7,48.7,20.7,21.7,18.6,11.0,33.1,400.0,13.5,22.7,14.6
40.7,55.7,11.2,114.0,26.7,53.3,84.3,956.0,12.4,26.7,15.0
77.0,20.4,12.6,25.7,37.5,3.55,12.4,562.0,10.1,25.5,26.7
14.3,5.42,13.0,89.0,1.64,8.2,21.9,414.0,21.3,33.1,23.1
33.4,24.1,9.14,18.9,54.7,44.9,102.0,1334.0,28.9,69.2,47.0
53.3,21.5,6.44,253.0,23.1,9.47,26.2,334.0,3.4,27.6,79.1
85.1,32.2,16.8,32.5,64.4,3.02,27.9,207.0,26.4,38.9,11.8
50.9,28.6,25.3,56.7,38.2,29.4,60.4,717.0,9.73,19.3,14.7
25.9,22.9,33.4,93.9,26.7,5.57,14.9,615.0,16.1,33.7,17.5
40.0,18.4,24.4,63.8,35.2,6.15,16.4,81.3,15.5,27.6,15.7
77.0,46.1,35.2,90.6,41.0,16.1,25.9,396.0,2.0,76.4,14.3
28.6,22.5,40.7,204.0,66.1,20.0,29.2,239.0,1.32,36.2,1.79
92.2,56.2,15.3,19.1,12.7,9.14,9.39,322.0,11.1,20.0,18.9
14.6,11.0,8.35,175.0,32.2,8.35,25.9,965.0,23.9,35.2,5.19
54.2,17.9,19.8,22.1,18.8,27.1,41.8,319.0,10.9,23.9,13.2
29.7,18.9,3.43,14.7,23.5,2.76,9.65,276.0,1.95,79.1,4.87
75.0,21.1,39.2,33.4,2.23,18.1,28.4,302.0,19.5,36.8,12.6
42.9,23.1,4.14,200.0,16.7,19.1,45.3,1252.0,25.7,27.9,17.9
82.8,26.9,7.84,142.0,3.85,17.6,25.3,297.0,34.0,71.7,33.7
54.2,33.4,20.4,20.5,22.3,20.9,33.1,269.0,18.9,46.6,18.3
88.2,19.5,22.3,81.3,16.4,4.57,16.5,542.0,18.4,33.4,14.1
12.4,21.1,14.2,14.1,61.5,16.0,33.7,835.0,10.4,21.5,8.06
58.8,24.1,18.3,16.7,9.47,2.21,10.6,1.95,1.6,5.38,5.38
48.3,12.3,24.1,17.3,1.0,1.55,19.5,42.9,21.1,34.3,18.6
107.0,50.0,13.6,67.9,23.1,20.9,27.1,331.0,3.11,12.1,33.7
79.9,122.0,23.7,20.5,15.5,10.7,22.7,407.0,3.65,20.7,59.9
77.0,36.2,23.9,29.4,10.9,15.0,27.9,375.0,22.3,35.9,11.7
52.3,34.9,10.1,32.2,36.8,23.9,35.5,231.0,14.1,18.8,11.5
84.3,33.7,21.1,38.2,24.4,9.82,13.1,519.0,28.6,55.2,16.7
59.9,30.5,8.51,6.55,8.74,10.4,22.3,368.0,13.7,25.0,14.3
47.0,25.9,13.6,16.4,13.2,23.5,46.6,1241.0,18.4,35.2,22.9
74.3,16.5,53.3,47.8,50.9,22.3,37.5,461.0,22.1,49.1,14.2
8.28,19.3,18.9,161.0,35.5,26.2,44.1,191.0,17.6,38.2,20.9
66.1,53.8,11.1,20.5,26.9,5.19,15.7,573.0,8.9,11.4,38.5
47.0,23.1,18.6,28.1,18.4,11.3,30.0,743.0,28.4,47.8,19.3
12.3,6.38,7.37,111.0,18.6,3.11,18.8,496.0,14.2,34.0,13.5
15.8,10.5,12.6,18.9,14.2,17.5,32.5,316.0,31.1,46.6,19.6
21.1,25.3,11.4,109.0,22.3,20.2,31.9,385.0,17.2,29.4,11.7
12.7,10.2,11.5,130.0,28.6,20.0,25.7,359.0,6.21,29.4,27.1
69.2,28.6,4.57,389.0,45.3,1.81,14.5,204.0,22.7,38.2,10.4
9.65,3.05,31.3,106.0,40.0,28.1,46.1,470.0,15.8,20.7,7.91
43.7,21.5,12.2,53.3,59.9,6.79,15.3,362.0,29.4,52.8,38.9
48.3,33.7,15.7,11.3,28.1,7.5,32.5,1310.0,11.2,27.9,20.9
33.1,17.3,5.99,93.9,26.4,11.5,41.8,692.0,4.57,18.4,3.02
45.7,28.9,12.1,13.7,40.3,5.88,13.3,403.0,23.7,43.3,8.28
22.1,5.78,30.5,17.3,7.3,7.1,19.5,418.0,28.4,57.8,20.2
40.0,16.0,10.2,18.9,31.3,5.19,17.2,922.0,25.0,59.9,35.9
97.3,36.5,21.7,57.3,4.18,4.74,40.7,505.0,16.1,31.6,14.9
51.4,25.7,7.91,23.3,24.1,7.04,14.9,470.0,42.6,58.3,2.97
75.0,26.4,25.0,163.0,35.5,19.6,30.0,250.0,15.8,28.9,12.4
55.7,23.9,8.06,16.7,25.7,16.4,21.7,573.0,35.2,63.2,17.8
50.9,31.6,11.1,8.28,21.3,1.22,14.2,604.0,1.19,63.8,7.5
83.5,26.9,13.7,52.3,46.6,18.3,22.9,292.0,19.3,47.0,20.4
57.3,26.7,14.6,109.0,21.5,1.89,9.56,396.0,19.6,39.6,16.8
34.9,54.7,11.8,105.0,18.4,19.6,77.0,163.0,8.9,31.9,33.7
66.7,24.8,16.7,19.1,18.9,30.8,61.0,1252.0,18.8,36.5,25.9
39.6,45.3,21.3,110.0,38.5,10.1,30.5,685.0,18.8,34.6,22.3
47.4,27.9,7.04,25.7,39.6,5.0,16.7,319.0,10.3,27.1,5.78
40.7,22.3,14.9,38.5,7.04,6.38,29.7,19.6,32.2,64.9,51.9
18.9,15.0,10.6,172.0,21.5,21.9,28.4,372.0,1.39,50.0,6.32
41.0,23.1,20.9,11.8,8.9,21.3,37.2,784.0,3.19,21.9,65.5
47.0,33.7,22.9,33.7,20.7,18.6,35.5,267.0,12.9,34.6,13.7
33.1,19.3,9.39,18.4,33.1,27.6,30.2,407.0,9.56,16.0,9.91
20.2,15.5,8.2,150.0,40.3,16.3,33.4,331.0,3.65,11.5,83.5
75.0,32.2,24.6,20.5,16.0,21.3,25.5,284.0,27.6,47.8,30.2
25.0,10.7,9.73,27.1,15.4,11.0,19.1,302.0,3.13,18.4,71.0
5.57,13.0,14.6,112.0,32.8,16.4,27.4,528.0,2.21,24.1,69.2
21.5,9.73,14.5,91.4,17.8,2.71,16.8,552.0,6.1,19.3,6.92
53.3,22.5,17.6,15.5,9.91,21.3,34.3,313.0,23.1,38.9,16.7
54.2,23.3,9.22,26.7,49.1,17.5,33.4,478.0,10.9,25.0,5.28
90.6,38.9,15.7,33.4,16.7,25.7,34.6,359.0,3.34,19.3,97.3
38.9,14.9,24.1,82.8,17.2,21.5,21.5,271.0,13.6,31.9,14.7
21.5,12.7,27.6,53.3,53.3,25.3,44.9,325.0,19.3,25.3,9.65
64.9,46.6,26.2,21.9,14.1,24.1,31.1,375.0,12.1,27.1,7.99
27.1,18.1,15.7,40.7,16.1,21.3,39.6,264.0,15.8,28.9,11.1
57.8,27.4,6.61,14.7,18.1,28.1,32.5,349.0,10.3,26.7,9.73
39.2,13.2,35.2,26.4,59.4,45.3,72.3,813.0,12.1,27.6,10.2
40.7,24.8,15.8,6.67,45.3,13.7,30.5,461.0,15.0,22.1,48.7
31.6,17.5,8.9,196.0,20.5,6.61,13.2,365.0,17.5,23.1,20.5
88.2,39.6,27.9,89.8,35.9,6.21,24.1,698.0,40.7,73.7,45.7
99.1,53.3,17.2,101.0,26.7,38.5,70.4,552.0,2.48,7.91,89.0
50.0,28.1,12.3,117.0,16.3,27.6,40.0,223.0,5.94,24.4,103.0
47.0,30.2,22.3,37.5,18.3,2.11,14.1,23.9,2.21,22.7,80.6
53.8,22.1,15.8,11.4,10.8,11.7,34.9,193.0,3.34,14.5,77.0
32.2,17.6,16.4,88.2,37.2,9.56,22.5,557.0,16.1,31.1,18.4
66.7,44.1,14.5,15.4,8.13,15.4,34.0,392.0,22.7,37.9,17.9
40.3,14.6,12.2,64.4,20.7,19.1,29.2,382.0,22.1,36.2,17.8
14.3,8.43,11.2,15.4,55.2,9.47,33.4,1104.0,26.9,44.1,13.6
57.3,35.5,15.3,21.7,20.2,19.5,38.5,396.0,2.62,27.9,8.9
2.97,7.23,14.2,73.7,6.85,17.5,25.5,195.0,1.76,8.43,75.0
13.1,1.53,34.0,66.7,11.1,12.6,24.6,355.0,1.53,19.3,75.7
95.6,33.1,22.7,47.4,12.9,34.3,44.5,237.0,5.67,16.0,82.8
36.5,19.3,18.4,16.3,33.7,13.2,106.0,400.0,17.0,35.9,13.5
91.4,26.2,22.9,43.3,27.1,20.2,36.2,328.0,12.2,22.9,3.02
70.4,41.4,18.3,83.5,14.5,43.7,77.7,1219.0,11.9,22.7,15.8
82.8,35.2,25.5,92.2,64.4,7.99,26.9,632.0,14.5,25.0,11.8
53.8,23.9,14.1,70.4,4.07,9.22,10.5,334.0,6.04,12.9,75.7
62.6,43.3,26.7,170.0,28.4,3.75,10.6,389.0,11.2,18.9,10.9
42.6,22.7,14.3,204.0,33.7,56.2,87.4,578.0,5.62,22.3,102.0
25.9,11.7,23.7,32.2,24.1,16.7,42.9,483.0,4.18,19.3,40.3
50.5,32.2,42.2,47.4,28.4,27.4,46.1,470.0,5.28,13.2,36.2
31.9,22.1,20.9,145.0,26.2,12.7,20.7,334.0,15.7,35.2,12.0
31.9,22.5,15.7,32.5,26.9,7.43,25.9,655.0,17.9,44.1,14.7
43.3,21.7,21.7,16.0,22.5,2.81,12.3,757.0,8.35,26.4,13.0
56.2,34.9,25.9,6.21,1.0,19.6,37.9,352.0,1.0,3.82,5.14
47.8,34.9,13.5,21.7,13.9,9.56,19.1,483.0,1.55,25.3,87.4
14.3,22.3,10.0,31.6,29.4,5.52,21.9,334.0,14.2,26.4,10.3
31.6,23.5,31.3,14.5,14.1,10.3,16.8,478.0,5.09,12.1,50.5
58.8,19.1,19.6,100.0,19.8,9.65,45.7,939.0,2.09,13.9,61.0
34.0,20.2,16.0,37.9,16.3,16.3,25.0,264.0,11.0,27.4,36.8
37.9,32.8,31.6,131.0,16.4,44.9,73.7,308.0,1.63,21.5,95.6
31.6,21.7,26.7,51.4,18.6,14.7,49.6,1186.0,26.2,58.3,19.5
102.0,50.0,42.2,78.4,32.8,17.0,57.3,1114.0,6.32,18.1,101.0
25.3,14.5,28.9,65.5,37.9,47.4,66.1,264.0,18.3,35.9,5.14
41.4,20.7,12.1,18.3,14.9,7.84,21.5,1155.0,6.32,16.4,9.31
20.7,8.98,19.1,39.6,26.9,14.6,23.5,368.0,19.5,38.5,14.3
15.5,26.2,19.6,20.2,11.3,8.74,28.4,407.0,8.58,21.3,34.6
56.2,34.9,17.0,20.0,15.0,7.3,22.7,973.0,3.08,15.3,60.4
23.5,23.9,12.7,21.1,32.5,15.8,31.6,271.0,5.94,19.5,18.3
73.7,14.1,50.5,82.0,23.9,25.3,47.4,1134.0,20.2,23.1,8.9
55.2,20.7,21.7,27.4,12.5,14.5,41.4,1407.0,22.3,28.1,21.5
32.2,21.3,17.9,89.8,27.1,4.14,17.8,372.0,43.7,59.9,19.5
65.5,38.5,20.4,133.0,37.2,59.9,110.0,1358.0,2.74,13.9,98.2
28.6,47.4,17.8,66.7,27.9,12.4,20.2,414.0,16.7,31.1,11.2
28.9,16.5,20.2,23.7,4.14,4.7,18.9,7.43,1.68,91.4,3.55
25.5,15.8,13.7,300.0,42.9,16.0,27.4,284.0,19.5,34.9,20.5
37.2,25.3,17.5,82.0,24.6,7.77,16.8,426.0,16.5,26.7,6.79
43.3,15.5,1.06,202.0,24.6,20.2,30.5,379.0,12.1,24.6,16.3
36.2,20.7,23.9,20.0,11.0,10.6,21.3,453.0,4.0,9.91,54.7
89.0,24.4,37.2,35.5,10.8,9.73,11.3,337.0,12.5,25.9,8.13
114.0,26.7,9.47,124.0,24.4,13.0,20.5,284.0,3.4,13.9,1.0
63.8,22.1,5.78,8.74,14.2,17.6,31.3,362.0,5.83,21.9,34.9
37.2,11.1,23.5,100.0,26.7,15.7,73.7,519.0,30.5,82.8,19.1
75.0,44.5,24.1,11.8,20.7,6.67,14.5,422.0,24.8,35.2,6.61
68.5,21.9,12.7,95.6,32.2,8.51,15.8,343.0,25.7,56.7,21.5
23.1,12.1,25.3,36.5,17.0,14.1,29.4,392.0,15.7,26.4,16.5
55.2,32.8,16.3,16.4,25.7,24.1,49.1,806.0,6.32,11.7,54.7
79.9,28.9,25.7,24.6,10.4,24.1,29.7,274.0,10.3,16.1,67.9
83.5,31.1,22.5,67.3,28.6,12.0,25.3,178.0,33.1,66.1,34.9
80.6,40.7,16.8,14.2,4.1,20.2,33.4,239.0,3.96,7.17,82.0
61.0,27.9,32.8,52.8,11.2,12.9,30.5,271.0,12.2,19.3,9.47
50.9,15.0,16.5,17.5,5.42,44.1,82.8,1176.0,8.43,21.9,15.4
15.3,16.7,21.9,106.0,40.0,9.47,22.5,429.0,33.1,51.4,17.8
49.1,24.6,10.1,145.0,14.3,12.3,24.4,453.0,26.2,37.9,17.6
42.9,24.6,24.8,59.4,20.7,22.5,41.8,407.0,21.1,44.9,18.8
57.3,30.8,48.7,9.73,64.4,15.5,27.4,523.0,7.84,24.1,92.2
58.8,17.6,24.8,179.0,61.5,17.3,69.2,717.0,2.04,30.5,86.6
36.5,18.4,3.25,9.73,38.9,4.22,13.0,241.0,16.3,36.5,20.9
18.8,19.5,25.9,322.0,51.9,10.5,23.1,365.0,3.79,10.9,73.7
35.9,15.1,10.8,85.8,21.3,10.1,23.7,414.0,21.9,53.8,27.1
36.8,19.6,22.3,106.0,27.1,11.5,21.5,294.0,2.02,11.1,86.6
52.8,28.4,16.3,108.0,44.9,16.4,30.8,213.0,18.9,32.2,19.5
51.9,24.4,23.3,124.0,41.0,10.8,20.7,331.0,27.9,61.0,32.8
37.2,16.7,14.7,81.3,13.3,9.39,24.8,328.0,24.8,41.4,32.8
69.2,37.2,21.3,40.0,21.5,13.6,28.1,359.0,12.2,26.4,59.4
42.9,20.5,18.4,64.9,42.9,4.03,11.1,400.0,29.2,37.9,15.4
84.3,18.6,17.2,25.0,9.56,5.99,13.0,311.0,21.9,36.8,13.7
48.3,36.8,28.9,36.2,12.7,29.7,44.1,257.0,16.3,27.4,10.8
31.1,12.6,3.96,13.2,47.0,27.4,41.0,346.0,2.53,12.5,82.8
37.5,31.1,22.1,27.9,27.9,18.8,37.2,573.0,1.88,33.1,54.7
27.6,20.2,14.5,122.0,26.9,8.35,12.1,418.0,19.6,35.9,22.5
37.9,13.7,6.32,12.7,48.3,54.2,78.4,1230.0,8.13,18.8,10.6
51.4,22.5,15.4,21.7,14.3,16.8,32.8,365.0,9.31,14.9,41.8
38.5,19.1,22.1,23.1,5.94,29.4,33.7,271.0,30.5,58.8,59.4
26.9,14.7,8.9,85.8,8.58,9.39,19.8,505.0,20.5,39.2,25.7
51.9,23.5,37.2,54.7,2.5,22.5,37.2,300.0,33.7,55.2,38.2
34.6,14.5,17.0,100.0,15.8,22.1,26.7,204.0,23.3,48.7,47.8
6.26,21.1,1.0,137.0,4.29,6.15,15.5,1446.0,11.3,18.9,9.91
2.74,3.96,38.2,37.9,9.56,47.0,71.7,1144.0,25.9,50.5,113.0
53.8,38.5,20.0,14.2,9.73,8.06,15.8,407.0,17.2,26.4,19.3
61.5,26.2,4.96,92.2,24.8,18.4,20.0,599.0,11.5,18.4,6.55
103.0,37.9,10.6,47.0,8.98,17.0,32.8,255.0,2.69,44.5,1.95
40.7,9.39,23.1,18.6,2.44,6.44,19.5,331.0,8.58,20.0,7.99
107.0,27.9,11.0,141.0,31.9,14.2,27.4,337.0,11.2,24.6,10.4
106.0,55.2,18.4,16.5,10.4,19.1,30.0,286.0,4.26,15.7,71.7
41.0,28.4,20.7,13.8,17.3,15.7,90.6,991.0,26.7,43.3,23.5
35.2,23.5,25.5,22.3,4.03,9.47,12.9,331.0,13.6,36.2,10.1
39.6,17.3,13.8,111.0,51.4,12.2,18.1,400.0,2.15,93.9,3.37
17.0,6.73,7.23,55.7,8.2,3.59,29.2,649.0,19.5,39.6,7.37
25.5,18.9,16.7,28.9,4.83,8.43,13.6,661.0,15.8,37.9,18.4
63.8,28.6,20.5,19.3,6.98,20.9,26.7,382.0,11.1,22.7,30.0
22.5,44.5,12.7,157.0,12.1,22.7,27.1,445.0,17.9,40.0,12.7
38.9,14.3,18.9,167.0,36.5,5.23,5.19,519.0,15.7,24.6,23.5
20.5,6.79,17.8,164.0,47.8,13.2,20.5,547.0,15.1,35.2,12.9
89.8,40.7,21.9,16.0,24.1,23.3,51.9,1084.0,4.41,12.3,60.4
37.5,19.5,21.9,93.9,31.9,15.8,25.7,352.0,27.4,34.3,17.8
64.4,22.3,36.5,359.0,62.6,11.8,21.7,461.0,13.3,20.9,10.8
30.0,24.8,16.7,79.1,42.2,16.8,33.1,1346.0,12.0,30.5,16.8
60.4,15.5,13.6,70.4,40.3,8.43,21.3,250.0,23.7,40.0,29.7
47.4,34.6,7.04,33.7,37.5,7.37,10.9,407.0,31.3,50.9,33.1
18.1,29.2,17.6,40.3,38.5,12.3,16.8,461.0,6.85,11.5,29.7
52.3,32.5,12.4,50.9,22.3,18.1,32.8,352.0,8.06,28.9,4.83
66.1,24.6,38.5,123.0,37.9,13.1,22.3,365.0,11.4,39.6,92.2
18.6,29.2,13.5,17.0,13.7,17.9,21.1,346.0,11.0,23.5,15.3
38.9,23.3,12.4,27.9,48.3,2.19,12.6,63.8,8.66,21.7,26.9
92.2,16.7,5.62,7.43,27.6,55.2,76.4,784.0,16.0,28.6,8.2
139.0,56.7,51.9,41.0,47.8,17.9,43.3,1155.0,11.4,31.1,34.3
92.2,36.5,3.75,113.0,17.6,24.8,32.2,319.0,3.85,18.1,23.5
78.4,30.5,19.3,89.8,33.4,4.22,31.9,813.0,1.58,18.8,54.7
35.9,28.1,12.1,135.0,25.9,6.26,12.6,429.0,17.6,27.6,11.2
64.4,18.1,23.7,16.4,3.37,16.3,34.0,355.0,9.91,20.9,6.32
82.0,28.1,13.2,79.9,33.4,8.43,17.8,594.0,29.7,47.8,83.5
55.2,20.4,25.5,15.7,16.4,23.3,34.0,319.0,11.1,27.4,4.37
39.2,26.2,22.5,105.0,22.7,15.4,24.8,382.0,33.1,89.8,30.0
66.1,33.4,48.7,55.2,17.8,11.0,28.1,679.0,11.5,23.3,26.4
62.6,23.9,24.8,35.5,8.28,9.82,27.1,441.0,9.73,27.4,53.8
53.8,15.0,12.9,67.9,7.17,22.3,38.5,292.0,1.47,9.39,71.0
17.5,15.5,25.9,26.4,14.6,15.4,36.5,217.0,35.5,77.0,20.0
53.3,24.1,7.57,86.6,20.0,23.7,45.7,1027.0,10.7,20.7,10.2
33.1,17.0,9.82,26.7,44.1,15.8,25.3,583.0,17.8,39.6,21.5
71.7,25.9,24.8,104.0,37.5,20.5,35.5,308.0,23.3,46.1,31.6
29.4,16.7,18.9,95.6,34.6,13.6,22.5,322.0,24.1,34.3,12.9
62.1,24.4,8.43,7.5,15.5,8.43,21.3,429.0,24.6,37.5,24.1
48.7,20.7,15.7,77.7,23.5,12.3,36.8,679.0,1.0,85.1,9.47
50.9,18.4,49.6,52.8,23.5,8.9,18.1,491.0,18.4,39.2,12.5
50.5,25.7,24.1,17.6,15.5,9.65,20.5,418.0,4.18,40.7,68.5
38.5,15.8,15.3,47.8,61.5,20.2,25.5,274.0,10.0,32.8,14.2
42.2,44.1,7.99,85.8,20.0,28.9,54.7,441.0,24.4,34.6,8.82
104.0,32.8,30.5,97.3,25.9,21.5,35.5,349.0,15.3,27.1,15.1
110.0,53.8,25.0,85.1,31.3,27.1,42.2,267.0,4.61,47.0,33.7
34.0,26.9,17.8,80.6,18.6,24.6,31.9,269.0,18.6,40.7,14.6
91.4,39.2,15.0,16.0,38.5,6.79,21.1,466.0,22.9,36.5,17.0
35.5,37.5,4.03,21.9,13.7,4.87,17.3,523.0,3.55,16.5,69.8
55.2,14.1,28.4,115.0,37.5,33.1,76.4,1346.0,14.5,26.9,9.22
42.2,22.9,26.7,28.6,4.78,16.4,25.9,392.0,28.9,38.5,21.1
49.1,35.2,24.6,115.0,10.8,42.2,71.0,704.0,2.41,19.1,105.0
67.9,25.9,17.6,16.0,19.3,9.47,32.2,704.0,30.5,55.7,40.0
59.4,39.6,18.9,14.1,16.0,7.3,23.3,168.0,31.3,50.5,20.2
34.3,21.9,25.5,64.9,27.4,10.5,31.6,300.0,8.06,21.3,5.99
36.5,8.82,24.1,12.9,4.53,16.4,26.4,155.0,25.9,40.7,19.1
48.7,32.8,1.0,118.0,10.3,1.54,14.3,610.0,2.69,35.5,58.8
76.4,32.2,22.5,89.0,16.1,11.4,22.5,478.0,10.7,20.4,3.49
25.7,20.5,28.4,85.8,26.4,47.0,86.6,470.0,21.9,36.8,14.5
112.0,18.8,19.1,41.0,6.38,10.9,30.0,441.0,16.5,27.9,15.0
82.0,55.7,26.9,96.5,13.3,5.42,12.5,449.0,5.99,15.8,1.0
47.0,18.1,16.3,26.4,8.98,19.3,36.2,528.0,30.5,40.7,10.9
59.9,21.7,26.2,79.1,20.5,19.6,31.1,250.0,20.7,26.4,12.4
31.1,12.2,3.82,25.9,33.1,6.73,9.56,343.0,39.6,80.6,39.2
37.5,20.0,3.89,7.57,14.3,20.9,39.2,302.0,10.8,28.1,7.57
55.7,16.8,49.6,37.2,18.3,16.0,24.6,297.0,19.1,33.1,31.1
8.43,17.8,27.9,103.0,35.5,8.51,19.6,289.0,11.1,28.6,16.3
69.8,30.5,33.1,117.0,55.7,10.6,28.1,806.0,2.5,23.5,57.8
40.3,15.5,15.0,63.8,29.4,26.4,43.7,649.0,11.2,26.2,10.4
38.9,9.82,32.8,47.4,66.1,14.6,28.9,300.0,11.3,20.9,4.03
31.3,23.5,31.3,155.0,41.4,6.49,14.2,449.0,15.4,25.9,16.1
72.3,17.2,24.4,24.8,17.6,7.17,37.5,63.2,2.71,21.1,97.3
48.3,15.5,16.8,167.0,36.2,11.5,18.6,414.0,12.4,14.9,13.8
54.2,13.7,20.0,14.2,25.9,5.28,14.5,34.0,10.2,25.5,9.06
37.2,16.4,6.1,7.99,12.6,26.4,59.4,1208.0,14.5,22.1,2.27
43.3,16.4,17.6,24.6,7.3,22.5,25.0,319.0,4.1,24.1,5.33
64.9,32.2,7.99,34.3,3.79,3.65,12.2,119.0,21.1,36.8,22.9
78.4,38.2,11.7,149.0,21.9,17.5,32.5,286.0,24.4,45.7,34.6
38.2,13.5,18.6,30.2,12.7,10.8,20.5,375.0,4.57,40.7,79.1
20.5,15.0,13.9,135.0,34.9,2.71,27.6,638.0,18.6,38.2,13.9
54.2,46.1,24.6,19.6,22.1,18.6,37.5,346.0,24.1,42.6,32.5
45.3,18.8,16.4,30.8,4.37,18.3,32.2,316.0,8.2,23.3,24.6
46.1,27.9,13.9,17.0,15.5,17.5,39.6,311.0,8.66,24.4,1.64
22.3,20.9,6.61,33.1,9.56,6.61,14.9,505.0,12.7,29.4,12.2
14.2,12.3,18.1,73.7,28.4,6.61,13.6,322.0,2.79,8.82,39.2
47.8,30.2,14.6,83.5,58.8,9.22,39.6,737.0,28.6,42.2,22.1
33.7,11.1,23.9,17.8,8.13,9.65,21.5,519.0,43.7,89.0,22.9
72.3,26.2,4.03,19.5,46.1,4.57,17.2,655.0,12.6,27.9,18.4
50.9,22.7,17.5,118.0,24.4,21.7,32.2,319.0,7.43,24.4,66.7
35.2,17.2,26.7,59.4,13.2,4.83,43.7,777.0,34.3,45.3,16.3
26.4,16.0,17.5,18.4,11.7,8.43,17.3,441.0,8.43,25.7,107.0
69.8,44.5,16.4,188.0,34.9,42.9,66.7,1114.0,19.1,48.3,25.3
24.1,17.2,17.6,88.2,15.0,12.6,29.4,284.0,18.3,38.9,12.7
4.87,14.5,10.8,195.0,38.9,20.5,39.6,176.0,11.0,22.5,5.88
56.7,24.1,8.35,20.5,31.6,7.5,21.9,461.0,4.29,13.2,62.1
15.4,26.4,16.4,55.7,15.3,15.4,25.0,457.0,7.7,19.3,14.2
46.1,23.5,10.4,73.7,12.5,5.42,14.2,519.0,17.0,26.4,18.4
41.0,18.1,18.3,79.1,15.4,17.5,28.1,365.0,22.7,34.6,11.2
41.4,30.5,14.2,126.0,27.6,20.4,43.7,300.0,14.2,24.8,22.9
65.5,33.7,12.2,14.5,10.2,14.2,28.4,229.0,5.42,30.0,94.7
63.8,23.7,1.0,118.0,10.9,51.4,100.0,1334.0,22.9,54.7,17.8
70.4,38.9,36.5,62.1,19.3,24.4,42.2,349.0,4.03,10.9,18.8
