HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
-0.031341,0.925025,1.078009,0.02543,1.043325,-0.026495,1.07286,0.00726,2.072632,1.999331,-0.002233,-0.026398,0.003874,0.011249,0.074635,1.076986,0.004497,1.060952,0.864117,-0.023515,2.012486,1.044356,0.021155,-0.002803,-0.023075,0.460012,0.095098,1.056111,1.565389,0.50053,1.473277,0.027735,-0.001231,-0.006404,0.998757,1.968352,0.956429
-0.01212,0.930729,1.029912,0.041928,0.961523,-0.091371,1.019679,0.011922,2.001025,0.933279,-0.095887,2.085578,-0.01082,0.02522,-0.003537,1.020677,-0.063913,0.477715,0.932232,1.945642,0.964549,0.909673,-0.02306,0.964456,1.940689,-0.006642,-0.000567,0.958151,1.600599,0.03591,1.556083,1.483581,0.04468,0.038279,0.949075,0.96589,0.145761
-0.020561,1.024343,0.98927,0.04157,0.950271,-0.050265,1.056717,0.009927,-0.123881,0.001171,-0.009098,1.035533,0.016053,0.01711,0.004373,1.514523,0.942369,1.459255,0.957384,1.932942,0.039413,1.053879,0.0307,0.969938,-0.026856,1.478006,0.055645,1.026331,1.586946,-0.048479,-0.011282,-0.063034,-0.070862,0.992237,1.983215,0.974359,0.923264
0.009838,0.985807,1.045743,0.027525,0.934413,0.019785,0.970057,0.076625,0.998521,-0.025176,-0.020327,-0.075045,0.063723,0.105968,1.91351,0.48741,-0.00552,-0.029714,1.060877,2.062372,-0.012267,0.103564,0.001639,-0.012095,0.01399,-0.037302,0.072657,1.030832,1.482253,-0.009276,0.954611,0.013125,0.935318,0.000158,0.97414,1.028353,2.052128
0.039347,0.993871,0.964519,-0.014983,0.999168,0.024396,0.971591,-0.048364,0.008671,2.06794,0.093616,1.03966,-0.049513,0.07043,1.957717,-0.038529,0.021381,1.430984,1.040084,1.997319,2.019956,0.958829,0.042321,0.025656,-0.018166,0.047264,-0.133014,1.018116,0.994623,0.96025,0.50886,0.52499,0.963152,-0.005976,0.997929,1.019645,1.061339
-0.023197,2.065846,1.934789,0.015039,1.91402,0.003589,1.036113,0.101148,0.002468,1.962584,0.051325,2.002058,1.004917,0.045851,1.054638,-0.086606,0.002577,-0.00082,0.946522,-0.081195,0.996658,0.976813,-0.036235,0.993132,-0.017551,1.50088,0.07884,0.998494,1.094019,1.562205,0.048379,-0.036425,0.985328,-0.045986,1.020794,0.996647,1.022085
0.015126,1.008392,1.982155,0.95135,1.977916,0.035831,0.991806,-0.003001,1.043391,2.024379,-0.07374,-0.004021,-0.043565,-0.002709,0.019514,0.525471,0.083189,0.474959,0.985253,0.028701,1.048099,0.948429,0.034336,0.033274,-0.007518,0.485945,0.036632,1.021359,1.020035,0.96341,-0.086115,0.4953,1.986445,0.022907,0.961774,1.031735,0.02048
-0.037006,1.047251,0.982854,-0.034823,1.012543,-0.000736,0.954747,0.031007,-0.000458,1.962089,-0.087698,0.021321,0.004951,0.005969,2.068841,0.375469,0.06346,0.06819,0.950996,1.050734,-0.040598,0.947875,-0.00507,0.091383,2.018083,0.502493,0.044284,0.968875,1.574876,1.078531,0.021461,1.460587,1.053601,0.014735,1.032183,1.056828,0.021822
-0.045127,1.074516,1.013964,0.016208,1.030755,0.015587,1.037397,0.009873,-0.008879,0.972491,0.974434,-0.014408,0.049472,-0.016845,-0.005554,-0.005053,0.026693,1.532449,1.098722,0.930347,1.988603,1.028651,-0.084256,1.087067,1.994195,0.9603,0.048538,0.8901,0.010612,-0.049575,0.499254,0.518703,0.039627,0.020566,1.104319,1.003099,0.982904
0.061306,0.996735,1.020911,-0.196864,1.022662,-0.003738,1.978255,-0.032817,1.045158,0.897917,0.157458,0.057706,0.01849,0.095019,0.013733,0.955252,0.051354,0.418198,1.030003,1.059905,1.026748,0.92744,0.010256,-0.006154,-0.037111,-0.115599,-0.059275,0.974963,0.556278,0.637658,1.042839,0.960587,0.978948,1.054109,1.03069,1.019546,1.011905
0.059965,1.111797,1.00048,0.007939,1.025221,-0.023108,0.890369,0.024687,-0.036679,0.06583,0.009121,1.074871,-0.042878,0.05656,1.918418,0.546883,-0.011862,1.046872,0.982094,1.034123,1.025132,1.019158,0.022134,0.084022,-0.028065,0.070171,-0.017706,1.060347,0.616986,-0.039916,0.392198,0.008186,0.965416,-0.026324,0.983537,0.973311,1.07155
0.05627,1.057955,1.115607,-0.038539,0.875161,0.101177,1.012524,-0.002784,0.909854,-0.067585,0.034595,0.992843,-0.107644,-0.047024,1.052457,0.563934,0.010708,1.6417,1.051336,1.090513,0.066665,0.041562,-0.06696,-0.080018,-0.037067,1.012918,1.000054,1.018735,0.999,1.523888,0.049377,1.500397,1.985601,-0.131065,1.043611,0.961333,0.954543
0.043384,2.045922,2.033998,1.04765,1.945297,-0.01146,0.9725,0.086492,1.04319,0.987803,0.042073,0.018735,-0.005872,0.023344,1.042529,-0.007108,-0.062524,0.517729,0.986797,0.942732,1.961589,0.987527,0.001358,0.028084,-0.010624,0.522495,-0.018669,1.027283,0.520154,0.028459,1.071857,0.485858,-0.079663,-0.003894,1.040472,1.001247,1.015906
-0.086133,0.958293,1.026936,0.038889,0.962479,0.018351,0.96445,-0.057622,0.00355,2.010852,0.019819,2.036502,1.083856,0.047437,-0.018042,0.046984,-0.073376,1.505035,1.052674,0.033958,0.041412,1.095502,-0.037037,0.039739,-0.004667,0.055733,0.005881,1.039104,0.577338,1.531546,0.989509,0.481616,0.965298,1.051906,2.065616,0.987784,-0.090468
-0.031676,1.021699,0.952661,-0.097925,0.977779,-0.102009,1.016272,-0.020054,0.003013,2.064833,-0.045397,1.892605,-0.001418,0.023448,0.928523,0.981577,-0.01736,1.501391,0.969225,2.133173,1.986878,1.009326,-0.024238,0.867845,0.069045,1.34216,0.067841,0.933929,0.432054,0.994555,1.109795,0.51598,1.990437,-0.038387,2.032536,1.981495,1.03569
-0.098174,2.026422,2.0159,0.931989,1.948368,-0.007369,0.975675,0.014501,0.928266,-0.044228,0.1057,0.957881,-0.021305,-0.008854,1.986076,0.060345,-0.028609,1.042746,-0.042773,0.038654,0.989296,0.991262,-0.004431,1.027512,0.940327,-0.048523,0.101861,1.025325,-0.018044,1.532104,-0.003007,0.88743,0.008066,0.993906,1.017457,0.961264,0.988977
0.057106,0.992458,0.978552,0.018253,0.980292,0.053393,0.991275,0.018169,1.964794,-0.06239,0.035965,1.0131,0.031872,0.036834,-0.073463,0.505989,-0.100291,0.025968,0.945719,2.023365,1.036298,0.973027,-0.001152,0.061116,-0.082695,0.032182,0.005919,1.047407,-0.082595,1.000177,1.55521,0.067958,0.961537,-0.013977,1.092071,0.929009,1.997713
0.008871,0.008746,-0.046712,0.048224,0.044427,0.090807,0.960352,-0.024085,0.05483,1.090766,-0.000499,0.923599,-0.010804,0.048236,0.033905,1.555647,0.096246,1.478434,0.954778,1.939865,0.993861,1.050954,0.086359,0.010939,0.000737,0.493356,0.061319,0.9619,0.994754,1.49613,1.498642,1.090411,-0.044599,0.122764,1.967235,0.958976,-0.033043
0.032436,0.999296,1.056061,-0.041183,0.916339,-0.018547,1.013989,-0.073488,-0.005326,0.026779,-0.040333,1.958801,0.945241,-0.007173,2.022816,0.637378,0.058261,-0.063085,0.92316,-0.005514,0.078599,1.032857,-0.026366,1.050082,0.068868,1.573087,-0.053321,1.021871,-0.064059,-0.040273,0.43607,-0.013098,0.928199,1.038746,1.999384,-0.043223,2.024272
0.076537,0.017269,0.970817,-0.014193,0.994794,-0.035077,0.914414,-0.018925,1.062136,1.958638,-0.096517,1.995561,0.05514,-0.086121,0.009502,1.520572,0.026843,0.027855,1.030407,0.920803,1.030803,1.068876,-0.011083,0.018571,-0.050721,1.565149,-0.030919,1.082474,1.481003,0.033888,-0.026671,1.093888,1.901393,0.018466,0.896028,0.939761,0.0946
0.045401,0.899473,0.999698,-0.030983,1.02849,0.09252,1.032695,0.021733,1.025402,0.945375,0.035057,2.046055,0.969382,-0.032124,0.072499,0.510456,-0.056866,0.978796,0.977124,0.996774,1.996364,0.987536,0.083697,0.041614,1.074149,-0.084733,0.005557,0.058739,1.036271,0.466033,1.462202,0.048001,-0.010626,0.032415,2.007831,0.994118,2.006024
-0.04148,1.085059,1.027409,0.069967,0.97354,-0.027027,0.984038,-0.04308,1.033908,1.035625,-0.025657,0.984017,0.01883,-0.037629,-0.020466,0.078024,-0.037329,0.974159,1.125237,1.893681,-0.059219,0.089865,-0.020477,0.024991,0.105983,0.464148,-0.029575,1.020539,-0.003791,0.473754,0.493334,0.933594,2.023286,0.041725,0.991927,0.988809,2.027439
-0.026912,0.984593,0.996583,0.073601,0.997539,-0.005686,1.991793,-0.01919,1.951754,1.954044,0.043018,1.971545,1.004618,-0.023813,0.933604,0.976762,0.069847,1.479271,-0.033819,1.978606,1.983268,1.011425,-0.020582,0.99512,-0.024546,1.017875,0.015563,0.010584,1.031656,-0.004962,0.060647,0.02331,2.074392,-0.003986,1.013606,0.965891,1.000781
0.040901,1.981725,2.074609,1.001284,2.079159,-0.05244,0.986157,-0.024818,0.050532,2.032105,-0.003821,0.97721,-0.001342,0.036229,1.041787,0.997019,-0.022354,0.505103,1.006464,1.012627,1.977325,2.087024,-0.03144,1.075624,0.069683,1.047356,0.093703,1.027792,0.484166,-0.026154,0.466446,1.541867,1.92597,-0.071118,1.076624,1.050644,0.020717
0.046167,1.038715,1.990657,0.926568,2.064154,0.02231,0.931189,0.007115,-0.023436,0.994232,-0.016399,2.02756,-0.010421,-0.057748,2.03365,0.52429,-0.071289,1.520456,1.044381,-0.007625,1.009384,0.961784,-0.087504,0.026092,-0.004394,0.52148,-0.011739,0.986982,1.508115,0.996834,1.043314,1.478806,-0.07222,1.007206,0.93484,0.873301,0.945161
-0.021929,0.960203,0.923167,-0.011232,1.060823,0.041471,1.000412,0.046056,0.97798,-0.0441,0.033923,-0.054179,0.016701,0.998716,-0.018137,0.977097,0.056861,0.420532,1.01345,1.985572,-0.037071,0.001947,0.01579,-0.002997,0.012252,1.070742,-0.030045,1.020897,1.41307,0.522848,-0.093347,0.531568,-0.023759,0.008207,0.927226,0.001201,0.041201
0.030992,0.999137,0.999676,0.057272,1.0368,-0.031238,0.971009,-0.033993,1.998218,-0.058033,-0.107919,0.989085,0.012644,0.009321,0.05425,-0.064625,-0.025658,-0.072121,1.012291,-0.005229,-0.024041,1.002072,-0.035344,0.948899,0.079025,1.540517,-0.009208,0.922928,-0.010715,1.528713,1.008494,0.050457,2.061344,-0.004227,0.976596,0.97528,0.979326
0.045227,1.978793,1.915961,1.023248,1.995053,-0.023359,-0.098175,0.058503,2.034818,0.943156,0.007589,0.945813,-0.06803,0.895065,0.038967,0.543996,-0.015492,1.497008,1.087747,0.96223,0.940762,1.006377,0.027475,-0.014844,-0.071304,-0.038361,0.03425,1.035738,0.416466,-0.06113,0.450742,-0.001272,2.110341,-0.014291,1.003105,1.960143,1.129266
-0.030096,0.974413,1.007811,-0.066218,1.040438,-0.000416,-0.042136,-0.02979,1.905298,0.972222,-0.113731,1.977477,0.975221,-0.029449,1.970857,0.957901,0.061702,0.571962,0.991522,1.057184,-0.015325,0.984878,-0.041439,1.034873,0.030903,0.435476,0.007999,0.974149,0.954904,-0.001285,0.404058,0.978303,1.094476,0.021784,0.943221,2.027669,1.004431
-0.016041,0.970712,1.000034,-0.02962,0.99134,0.036975,1.040786,-0.064823,-0.023419,2.080346,0.089827,1.018488,0.080479,0.060409,0.993401,-0.099815,-0.003059,0.435891,1.006819,1.08731,1.012435,0.960742,-0.058467,0.901852,-0.095301,0.081338,0.042798,0.993448,0.992352,0.497402,1.499413,0.069606,1.019506,-0.099122,1.053033,0.903509,0.97969
-0.069303,0.002018,-0.062857,-0.068889,-0.052327,0.040691,0.990714,0.033359,0.068015,1.011917,0.028505,0.951526,-0.004228,-0.057442,0.027691,1.545311,0.048292,1.498588,1.044773,0.992733,0.971926,1.025103,0.036298,0.110183,0.036457,-0.055047,-0.048906,0.934915,1.003869,1.445016,0.568116,-0.014575,1.032088,0.007585,1.017191,0.948175,0.998326
-0.021368,0.994936,2.006234,1.034074,1.976722,0.04118,0.016462,0.081938,1.83437,-0.032134,1.062929,-0.126062,1.074232,0.00411,0.897889,1.03628,-0.052629,0.454359,1.073232,0.980655,-0.047968,1.100398,0.046454,0.983272,-0.039474,1.489802,0.078865,1.950875,0.436306,0.563728,0.985894,1.005023,2.026244,-0.019504,0.878796,-0.010608,2.062052
0.108622,1.994107,1.998566,1.068273,2.029785,0.014771,0.901043,-0.020818,1.010738,1.924298,-0.018302,2.085426,-0.012857,-0.071718,-0.094355,-0.000564,-0.028886,1.456574,1.011375,0.01424,2.008729,1.017525,-0.06145,-0.032025,-0.016308,1.497309,0.049479,0.96359,0.961121,1.574369,0.507923,0.430098,1.984451,-0.061809,-0.056848,1.933287,1.960201
0.102986,1.050524,1.069084,0.054381,0.993256,0.020172,1.005141,-0.053404,1.941878,2.045018,-0.06092,2.010046,0.032605,0.037637,1.018463,1.439964,0.02702,0.993087,0.951122,0.900562,2.02256,0.922378,-0.085366,0.087396,-0.060069,1.479001,0.00359,1.003511,0.949035,-0.035416,0.040283,0.986061,1.998843,0.89187,1.971315,2.042871,0.96354
-0.047577,1.018745,1.029933,1.016687,0.971682,0.037481,1.081448,0.058498,1.921833,0.146475,-0.06628,1.938704,0.01522,-0.004718,2.018068,1.065582,0.046526,0.955326,1.003603,1.05056,0.052646,1.056223,0.040873,0.035395,-0.025676,0.434091,0.02112,0.977299,1.062226,1.456372,-0.019059,1.478595,1.048349,0.037572,1.001141,1.014601,2.080738
-0.088133,1.037402,1.053999,0.060714,1.040125,-0.038696,0.973048,0.033109,-0.029465,0.990083,-0.075262,0.940378,0.017333,-0.0213,-0.037937,0.99061,0.01507,0.486938,1.008629,2.004424,1.987425,0.999432,-0.044363,-0.02508,-0.091854,0.441679,-0.059353,0.980056,0.556516,-0.000452,0.007523,0.952878,1.014356,0.084789,0.995638,0.958763,-0.058294
0.013145,-0.047065,2.035669,-0.050616,1.917194,0.023998,0.935315,0.030307,2.051871,0.970359,0.010415,1.069608,-0.023242,0.079923,0.983572,0.953115,0.004877,0.011256,1.056718,2.044321,2.018476,1.032809,0.009044,0.039605,-0.025935,-0.054063,0.010428,1.134458,1.540384,0.964999,1.069696,0.906776,-0.012595,1.019871,1.966338,-0.029709,1.9915
-0.027125,0.960793,0.945789,-0.078003,0.951679,-0.005078,1.050319,-0.03317,0.939415,1.080272,-0.057163,0.00473,-0.046819,-0.035946,2.019328,0.523058,0.063551,0.033438,1.007702,0.031229,0.948488,1.060526,0.026633,1.02449,0.029925,1.426014,-0.056697,1.006614,1.507247,1.528752,0.505329,0.990774,2.062889,0.017479,0.037333,2.05976,1.063198
0.015884,1.036289,2.0133,1.053626,2.114031,-0.052245,-0.037637,0.079184,0.009307,1.978505,-0.034706,2.046871,0.028018,0.100387,0.99544,1.045079,0.082694,0.928304,0.94733,2.013571,1.971372,0.978926,-0.033046,-0.007396,0.954799,-0.063987,0.019259,1.006241,0.548944,0.026097,0.521198,1.037645,1.954257,-0.024923,1.013743,1.046744,1.032328
-0.010599,0.990686,1.012493,-0.057819,1.042428,0.038615,1.046452,0.049672,1.049894,-0.094203,1.011264,0.928507,-0.047635,-0.00664,0.059152,1.516558,0.011572,0.089281,1.012051,1.952514,0.930306,0.956353,0.005595,-0.077032,0.021912,0.015445,-0.036001,1.005207,0.525824,0.968403,0.03664,0.464164,2.029376,1.072882,2.016103,0.936327,0.004436
0.004053,0.956939,0.937025,-0.019081,1.043418,0.040894,1.059994,-0.002243,1.098231,1.957692,0.022041,1.98792,0.07457,0.001613,1.948396,0.512092,-0.0561,0.456388,1.046318,1.998984,2.04278,0.956318,0.064839,-0.008766,-0.097868,-0.044786,0.930127,0.926809,0.025525,0.018283,0.029541,0.963136,0.026585,-0.073404,0.975856,0.992062,0.971484
0.005023,0.998863,1.023556,0.015176,1.047764,-0.024012,1.032576,0.013874,2.012154,1.006686,-0.107824,1.095874,0.954234,-0.039822,0.983885,0.4345,0.087294,0.469015,0.965809,1.958516,2.021852,0.069792,0.013638,0.96129,0.066139,0.014178,-0.036121,0.996399,1.006567,0.511854,0.500081,0.501196,2.09314,0.141685,2.008651,1.954139,1.947488
0.040657,1.918797,1.99091,0.019747,2.009084,-0.020233,1.091889,0.039813,0.976458,0.039163,-0.009197,0.974187,-0.020379,0.059126,0.972047,1.496435,0.051002,1.015206,1.01202,0.966735,2.116543,1.040915,-0.118427,0.065209,-0.064303,1.431398,-0.034897,1.062893,0.486379,0.510531,0.4165,1.553775,0.986638,-0.064464,1.016241,1.024494,0.004251
0.064571,1.029181,2.075111,0.997261,2.005478,0.043209,0.057932,-0.016655,0.094292,1.005768,0.000242,0.022092,-0.042786,-0.0823,1.102788,1.053213,-0.046198,1.006855,1.031176,1.975602,0.071656,0.975274,0.04962,-0.031521,0.025359,1.577493,0.023721,0.975596,1.511083,0.536243,1.478597,-0.019746,2.0881,0.069848,-0.033163,-0.065916,-0.064171
-0.055739,0.985802,0.996214,-0.069188,1.00773,-0.14516,1.006992,0.080391,1.939245,0.856016,0.008327,0.035034,-0.020421,0.011437,1.064554,0.084468,0.029901,-0.0618,1.008471,1.949986,1.999222,0.98793,-0.028548,1.076558,-0.011383,0.925952,0.018977,1.034305,1.502552,-0.038743,1.47838,0.470559,1.974766,-0.035089,0.988948,0.93221,0.012339
-0.039118,1.043855,1.019063,0.075289,0.931786,0.07056,0.994171,0.030945,1.044488,1.048059,0.003079,1.022729,-0.004584,0.036382,1.955411,1.020228,0.07697,1.100323,1.053405,1.073068,2.02618,1.052691,0.097252,-0.002713,-0.079387,0.991484,0.009299,0.958804,0.940107,1.475351,0.9385,0.045633,0.085234,0.033769,0.930271,0.010354,0.957086
0.013987,0.958843,1.049142,0.035116,0.98397,0.025223,1.00316,0.086371,-0.095079,0.020645,0.06215,-0.01834,-0.024955,0.008865,0.954013,-0.026829,-0.051209,-0.008876,0.895401,0.969861,1.027923,0.981073,-0.020595,1.044948,0.07889,-0.036861,0.060247,0.912475,0.957709,0.02679,0.512884,1.505955,2.043243,-0.010136,1.038125,0.975551,0.968626
-0.093745,1.033818,0.956609,0.050377,1.050484,-0.01111,1.004363,0.009891,1.989748,1.92707,0.072287,0.971609,0.026473,0.014568,1.014483,0.510947,0.045604,0.956463,1.049604,2.008293,0.001961,0.979245,-0.00227,1.028958,-0.058598,-0.086029,-0.013739,1.035105,-0.014952,1.068559,1.064801,1.570126,1.072615,0.013178,1.028347,0.965895,-0.134275
0.02027,0.961413,0.989941,-0.12427,1.044877,-0.010087,0.970463,-0.057746,-0.04063,1.957655,-0.048552,1.929348,-0.01049,-0.016907,0.042969,0.912425,0.977709,1.455432,1.017046,-0.002619,1.042451,1.091909,5.3e-05,1.0265,-0.037481,0.493658,0.001243,1.106943,0.443022,0.993297,1.500973,-0.037716,1.017622,0.000709,1.005977,0.963891,1.036729
-0.046523,0.981393,1.042368,0.069894,0.962488,0.031142,0.995733,1.052199,2.005573,1.084853,0.076631,1.951338,-0.016339,-0.037525,0.995959,-0.090863,-0.083684,0.55099,1.017037,0.037674,1.954766,0.947445,-0.009678,1.069142,1.00377,0.00915,0.058889,1.018984,0.009098,1.52137,0.990466,0.578669,-0.005218,-0.036026,1.03408,1.047334,0.976412
0.036199,1.053827,0.832414,-0.086234,1.020025,-0.046528,1.084322,0.016203,0.99492,1.003088,-0.018994,1.967906,0.006092,0.050146,0.922646,1.012039,-0.022481,0.004304,0.962411,0.007192,1.946391,0.998985,-0.013015,0.916737,0.020913,0.859407,-0.018784,0.925471,0.51285,0.483198,0.540848,1.489895,1.989352,1.05603,1.976759,0.998515,1.071313
0.033095,1.099144,1.022953,-0.026482,1.053703,0.046117,0.986344,0.027005,0.995879,2.024904,0.001631,-0.006495,0.084439,0.022811,0.933474,0.010421,-0.014958,1.515651,1.011996,1.018312,-0.08492,0.921605,0.07003,0.998668,0.066905,0.02638,-0.026655,0.915574,0.525597,0.525865,1.087559,1.489874,1.003807,0.909597,1.969657,2.012297,-0.01754
-0.043698,1.070888,1.080134,-0.053407,1.004946,-0.021425,1.074241,0.011873,2.029864,1.953248,0.066375,0.985052,0.093146,0.054623,0.967452,1.526346,0.012171,0.988935,1.037494,0.998726,2.001407,0.968423,-0.03722,0.00383,0.008934,0.053794,-0.067729,2.005624,1.579694,-0.033902,0.447827,0.453671,2.039573,-0.063308,1.000975,0.96654,0.971226
-0.015315,0.981272,0.981622,-0.002698,1.013447,-0.022676,1.02353,-0.02398,-0.022705,2.002093,-0.085811,1.958952,-0.033399,-0.05114,1.988422,-0.036662,-0.04556,1.5508,1.104123,2.049697,1.014905,1.056199,0.015709,0.986966,0.005576,-0.016793,-0.110241,0.957931,0.45855,1.52418,-0.024051,-0.089988,0.998571,0.014334,1.038465,1.018215,2.11953
-0.04337,1.065858,1.046051,-0.031769,0.993595,-0.037307,0.993804,-0.022153,0.977756,0.999738,-0.05179,1.056227,0.043906,-0.034764,1.043134,0.94743,0.910799,1.015745,1.027327,0.963033,1.02631,1.098024,0.150619,-0.043647,0.016333,0.938572,0.141574,0.978208,0.543,0.004723,1.447147,0.489658,-0.067682,-0.031997,0.986594,1.011247,0.886414
-0.00328,1.12765,0.952413,0.016293,0.978842,-0.141111,0.950229,-0.034174,1.042349,-0.001754,-0.011015,2.033661,0.006457,-0.008247,0.033411,0.931188,-0.010312,0.562666,0.892994,1.960467,0.007816,1.011456,-0.016816,0.021496,-0.044327,0.548972,0.009735,1.090759,0.54233,1.02758,1.070805,0.959838,1.985339,-0.08751,1.043524,1.082708,-0.024274
-0.060857,1.056242,0.963135,-0.025221,1.076975,-0.017937,0.990678,0.080593,0.029544,0.946798,0.075265,-0.087068,0.050374,0.024509,0.97383,1.461055,-0.05562,0.58645,1.006222,1.968469,0.028696,1.060231,0.015942,0.034849,0.047701,0.002938,0.01583,0.994231,1.450383,-0.063351,1.022531,1.46458,-0.001053,0.987614,2.048514,2.013998,1.015324
-0.014326,0.9931,0.983005,0.01248,0.913795,-0.000988,1.018378,0.019663,1.946125,0.978945,-0.019039,1.973001,-0.060843,-0.054322,1.000455,1.019274,0.0074,0.456426,1.019249,-0.00994,-0.024776,0.953736,-0.025468,1.035849,-0.009199,-0.006157,-0.050051,1.139521,0.386753,-0.101396,1.473758,1.009971,0.088677,0.025689,1.015041,1.045982,2.004754
-0.097755,1.012742,1.010865,0.108483,0.963952,0.062869,0.931991,0.076639,2.00663,1.041849,0.035191,1.03389,0.004877,-0.032799,0.992015,0.961728,-0.005635,0.419557,1.008612,1.048864,2.060095,1.065691,0.007624,0.992292,-0.012762,0.519618,0.035855,1.016907,0.432729,1.068903,0.023874,1.549534,2.002596,0.98695,2.096877,-0.053492,0.915593
0.09979,1.01202,-0.021418,-0.029252,0.899696,0.093364,1.035282,0.0255,0.041234,1.954267,0.02292,2.054286,-0.110246,0.029798,0.037354,1.005074,-0.044278,1.491722,0.977091,1.018142,-0.026605,1.038221,-0.025917,-0.025992,0.058427,-0.008037,1.026581,0.935129,0.076044,0.427391,0.504847,0.988773,0.961847,-0.013719,1.061756,1.086947,0.988168
-0.017873,0.906103,1.085756,-0.053304,0.954504,0.005241,1.036703,0.076163,1.10873,0.037692,0.975992,1.96716,-0.008925,0.040222,0.047745,0.030846,-0.094722,0.971692,1.072834,-0.026654,-0.004017,1.13634,-0.003697,1.071172,0.091936,0.037909,-0.021745,0.885999,-0.042947,0.532166,0.029598,1.058614,1.944707,0.009972,0.897495,0.95586,1.026465
-0.109112,1.040835,2.091532,0.928196,1.987056,0.085924,0.025032,0.019867,2.005375,-0.06859,-0.006842,1.064333,0.004349,0.036085,-0.018087,0.456428,-0.021561,0.947348,0.931885,0.999005,1.988561,1.95298,0.034803,0.953421,0.021279,1.024919,0.083298,1.017103,1.53948,1.003735,1.429641,1.542786,2.083969,-0.006214,1.104689,0.046193,2.100049
-0.009059,0.955766,1.002799,-0.036312,1.009923,-0.012082,1.008226,-0.004502,1.951287,1.97353,0.063456,-0.003175,-0.067041,-0.10084,1.983879,1.51394,-0.059011,0.410634,1.028041,2.159706,0.0436,0.950169,-0.005883,-0.005942,-0.063589,0.929793,-0.007138,0.039508,0.012644,1.465835,1.025471,1.026063,-0.049134,-0.060891,1.032259,1.056811,1.020271
0.058962,1.07335,0.923583,0.023931,1.065798,0.056679,1.071361,-0.029379,0.034086,2.038814,-0.029909,1.009534,0.933414,-0.042442,2.016378,0.552571,0.99996,0.076705,1.074466,1.950858,-0.005069,0.974828,0.041163,0.035908,-0.039685,1.546204,-0.066033,1.058892,1.378041,-0.008956,0.464604,1.033796,2.012628,0.890423,1.93273,0.970643,0.059189
